country,date,value,indicator
CHL,1982,-11.5020620535762,crecimiento_pib
CHL,1981,6.71863895635887,crecimiento_pib
CHL,1980,8.17228334347537,crecimiento_pib
CHL,1979,8.43582175738598,crecimiento_pib
CHL,1978,8.02682491365691,crecimiento_pib
CHL,1977,11.1491944807539,crecimiento_pib
CHL,1976,3.60469484521828,crecimiento_pib
CHL,1975,-12.2737621533613,crecimiento_pib
CHL,1974,1.2495800122858,crecimiento_pib
CHL,1973,-5.03775611682208,crecimiento_pib
CHL,1972,-0.712365918422577,crecimiento_pib
CHL,1971,9.57107393842624,crecimiento_pib
CHL,1970,1.69447257971353,crecimiento_pib
CHL,1969,4.10317976748962,crecimiento_pib
CHL,1968,3.57371701447551,crecimiento_pib
CHL,1967,3.58811073177469,crecimiento_pib
CHL,1966,11.4634218589357,crecimiento_pib
CHL,1965,0.670838636062939,crecimiento_pib
CHL,1964,2.46113427734542,crecimiento_pib
CHL,1963,5.68667190016438,crecimiento_pib
CHL,1962,3.93078479110629,crecimiento_pib
CHL,1961,5.51961070344885,crecimiento_pib
CHL,1960,,crecimiento_pib
CHL,2025,,inflacion
CHL,2024,4.29763891572524,inflacion
CHL,2023,7.58168251407962,inflacion
CHL,2022,11.6438667110559,inflacion
CHL,2021,4.52456838259143,inflacion
CHL,2020,3.04549084804326,inflacion
CHL,2019,2.55754475703326,inflacion
CHL,2018,2.43488981353057,inflacion
CHL,2017,2.18271846868519,inflacion
CHL,2016,3.78619355893118,inflacion
CHL,2015,4.34877353217044,inflacion
CHL,2014,4.71867527854671,inflacion
CHL,2013,1.7895555398459,inflacion
CHL,2012,3.00744840213047,inflacion
CHL,2011,3.34121694259302,inflacion
CHL,2010,1.4107110795432,inflacion
CHL,2009,0.353045178360936,inflacion
CHL,2008,8.71626873039607,inflacion
CHL,2007,4.40779938398044,inflacion
CHL,2006,3.39201733699405,inflacion
CHL,2005,3.05257621387849,inflacion
CHL,2004,1.05473871403516,inflacion
CHL,2003,2.8101787574361,inflacion
CHL,2002,2.48939816650705,inflacion
CHL,2001,3.56910053001466,inflacion
CHL,2000,3.84327295706565,inflacion
CHL,1999,3.33687917526023,inflacion
CHL,1998,5.11024954517559,inflacion
CHL,1997,6.13386464357927,inflacion
CHL,1996,7.35911781788767,inflacion
CHL,1995,8.23263034116114,inflacion
CHL,1994,11.4431196444972,inflacion
CHL,1993,12.7277669490963,inflacion
CHL,1992,15.4258064688927,inflacion
CHL,1991,21.7844124277757,inflacion
CHL,1990,26.0364811362364,inflacion
CHL,1989,17.0279367308961,inflacion
CHL,1988,14.6843512500819,inflacion
CHL,1987,19.8808457201905,inflacion
CHL,1986,19.4768379232582,inflacion
CHL,1985,30.703498909615,inflacion
CHL,1984,19.8602056602626,inflacion
CHL,1983,27.2571946726204,inflacion
CHL,1982,9.94102693041832,inflacion
CHL,1981,19.6868327084319,inflacion
CHL,1980,35.1383405330485,inflacion
CHL,1979,33.3892190102251,inflacion
CHL,1978,40.0872246313854,inflacion
CHL,1977,91.9541325565104,inflacion
CHL,1976,211.924302225904,inflacion
CHL,1975,374.735274232634,inflacion
CHL,1974,504.738541215978,inflacion
CHL,1973,352.810986573029,inflacion
CHL,1972,77.7957404755203,inflacion
CHL,1971,20.0522312040536,inflacion
CHL,1970,,inflacion
CHL,1969,,inflacion
CHL,1968,,inflacion
CHL,1967,,inflacion
CHL,1966,,inflacion
CHL,1965,,inflacion
CHL,1964,,inflacion
CHL,1963,,inflacion
CHL,1962,,inflacion
CHL,1961,,inflacion
CHL,1960,,inflacion
CHL,2025,8.974,desempleo
CHL,2024,8.718,desempleo
CHL,2023,9.013,desempleo
CHL,2022,8.249,desempleo
CHL,2021,9.281,desempleo
CHL,2020,10.934,desempleo
CHL,2019,7.493,desempleo
CHL,2018,7.623,desempleo
CHL,2017,7.257,desempleo
CHL,2016,6.926,desempleo
CHL,2015,6.605,desempleo
CHL,2014,6.761,desempleo
CHL,2013,6.361,desempleo
CHL,2012,6.79,desempleo
CHL,2011,7.492,desempleo
CHL,2010,8.547,desempleo
CHL,2009,11.313,desempleo
CHL,2008,9.285,desempleo
CHL,2007,8.427,desempleo
CHL,2006,9.024,desempleo
CHL,2005,9.34,desempleo
CHL,2004,10.162,desempleo
CHL,2003,9.765,desempleo
CHL,2002,10.168,desempleo
CHL,2001,10.39,desempleo
CHL,2000,10.491,desempleo
CHL,1999,11.158,desempleo
CHL,1998,7.307,desempleo
CHL,1997,7.136,desempleo
CHL,1996,7.414,desempleo
CHL,1995,4.7,desempleo
CHL,1994,5.87,desempleo
CHL,1993,4.49,desempleo
CHL,1992,4.35,desempleo
CHL,1991,5.23,desempleo
CHL,1990,,desempleo
CHL,1989,,desempleo
CHL,1988,,desempleo
CHL,1987,,desempleo
CHL,1986,,desempleo
CHL,1985,,desempleo
CHL,1984,,desempleo
CHL,1983,,desempleo
CHL,1982,,desempleo
CHL,1981,,desempleo
CHL,1980,,desempleo
CHL,1979,,desempleo
CHL,1978,,desempleo
CHL,1977,,desempleo
CHL,1976,,desempleo
CHL,1975,,desempleo
CHL,1974,,desempleo
CHL,1973,,desempleo
CHL,1972,,desempleo
CHL,1971,,desempleo
CHL,1970,,desempleo
CHL,1969,,desempleo
CHL,1968,,desempleo
CHL,1967,,desempleo
CHL,1966,,desempleo
CHL,1965,,desempleo
CHL,1964,,desempleo
CHL,1963,,desempleo
CHL,1962,,desempleo
CHL,1961,,desempleo
CHL,1960,,desempleo
CHL,2025,,poblacion_urbana
CHL,2024,88.9950908479196,poblacion_urbana
CHL,2023,88.8158617217972,poblacion_urbana
CHL,2022,88.6395352768685,poblacion_urbana
CHL,2021,88.4660511664452,poblacion_urbana
CHL,2020,88.2953490438375,poblacion_urbana
CHL,2019,88.1273685623538,poblacion_urbana
CHL,2018,87.9620493753008,poblacion_urbana
CHL,2017,87.8000295757281,poblacion_urbana
CHL,2016,87.6306290578181,poblacion_urbana
CHL,2015,87.4653320342387,poblacion_urbana
CHL,2014,87.3133701497978,poblacion_urbana
CHL,2013,87.1827777654221,poblacion_urbana
CHL,2012,87.0824943735696,poblacion_urbana
CHL,2011,87.0109164653326,poblacion_urbana
CHL,2010,86.9560135592209,poblacion_urbana
CHL,2009,86.9124897308683,poblacion_urbana
CHL,2008,86.8765769429469,poblacion_urbana
CHL,2007,86.8445071581285,poblacion_urbana
CHL,2006,86.8125123390851,poblacion_urbana
CHL,2005,86.7768244484887,poblacion_urbana
CHL,2004,86.7336754490112,poblacion_urbana
CHL,2003,86.6792973033246,poblacion_urbana
CHL,2002,86.6114115090282,poblacion_urbana
CHL,2001,86.4906345913002,poblacion_urbana
CHL,2000,86.2710912457813,poblacion_urbana
CHL,1999,85.9716540411206,poblacion_urbana
CHL,1998,85.6144109902521,poblacion_urbana
CHL,1997,85.2214501061097,poblacion_urbana
CHL,1996,84.8148594016272,poblacion_urbana
CHL,1995,84.4167268897386,poblacion_urbana
CHL,1994,84.0491405833779,poblacion_urbana
CHL,1993,83.7341884954788,poblacion_urbana
CHL,1992,83.4959351320883,poblacion_urbana
CHL,1991,83.3267865158432,poblacion_urbana
CHL,1990,83.1911973199111,poblacion_urbana
CHL,1989,83.0782553201097,poblacion_urbana
CHL,1988,82.9801398561428,poblacion_urbana
CHL,1987,82.8890302677142,poblacion_urbana
CHL,1986,82.7971058945277,poblacion_urbana
CHL,1985,82.6965460762869,poblacion_urbana
CHL,1984,82.5795301526956,poblacion_urbana
CHL,1983,82.4382374634575,poblacion_urbana
CHL,1982,82.2659680645396,poblacion_urbana
CHL,1981,82.0280252021392,poblacion_urbana
CHL,1980,81.6843586050675,poblacion_urbana
CHL,1979,81.2458647431755,poblacion_urbana
CHL,1978,80.7260196725395,poblacion_urbana
CHL,1977,80.138299449236,poblacion_urbana
CHL,1976,79.4961801293415,poblacion_urbana
CHL,1975,78.8131377689322,poblacion_urbana
CHL,1974,78.1026484240847,poblacion_urbana
CHL,1973,77.3781881508753,poblacion_urbana
CHL,1972,76.6532330053805,poblacion_urbana
CHL,1971,75.9412590436768,poblacion_urbana
CHL,1970,75.2576239323404,poblacion_urbana
CHL,1969,74.5902890965706,poblacion_urbana
CHL,1968,73.9110437815904,poblacion_urbana
CHL,1967,73.2161541007599,poblacion_urbana
CHL,1966,72.5047643443917,poblacion_urbana
CHL,1965,71.7760188027985,poblacion_urbana
CHL,1964,71.0290617662928,poblacion_urbana
CHL,1963,70.2630375251873,poblacion_urbana
CHL,1962,69.4770903697945,poblacion_urbana
CHL,1961,68.6703645904272,poblacion_urbana
CHL,1960,67.8400829185243,poblacion_urbana
COL,2025,,pib_per_capita
COL,2024,7919.20886825345,pib_per_capita
COL,2023,7000.83660501046,pib_per_capita
COL,2022,6680.44506854481,pib_per_capita
COL,2021,6222.62164397614,pib_per_capita
COL,2020,5339.68711357943,pib_per_capita
COL,2019,6472.54544924705,pib_per_capita
COL,2018,6816.96818309544,pib_per_capita
COL,2017,6479.53231292429,pib_per_capita
COL,2016,5959.84250367574,pib_per_capita
COL,2015,6248.51490534512,pib_per_capita
COL,2014,8187.20824890084,pib_per_capita
COL,2013,8279.10255642981,pib_per_capita
COL,2012,8108.59838244229,pib_per_capita
COL,2011,7400.9940695669,pib_per_capita
COL,2010,6398.2958447102,pib_per_capita
COL,2009,5250.97292433518,pib_per_capita
COL,2008,5541.83629665898,pib_per_capita
COL,2007,4769.926147194,pib_per_capita
COL,2006,3789.85361217027,pib_per_capita
COL,2005,3456.06610874512,pib_per_capita
COL,2004,2818.57195413044,pib_per_capita
COL,2003,2311.94218760291,pib_per_capita
COL,2002,2428.92969771584,pib_per_capita
COL,2001,2472.99084035833,pib_per_capita
COL,2000,2555.00751039968,pib_per_capita
COL,1999,2241.22911801216,pib_per_capita
COL,1998,2604.87166959518,pib_per_capita
COL,1997,2873.2814350993,pib_per_capita
COL,1996,2664.64056059983,pib_per_capita
COL,1995,2583.66576349858,pib_per_capita
COL,1994,2325.91872973374,pib_per_capita
COL,1993,1929.26721811738,pib_per_capita
COL,1992,1730.39091795329,pib_per_capita
COL,1991,1485.73971889208,pib_per_capita
COL,1990,1474.8455285342,pib_per_capita
COL,1989,1244.3269459081,pib_per_capita
COL,1988,1259.6174112078,pib_per_capita
COL,1987,1192.58828638182,pib_per_capita
COL,1986,1169.46212069392,pib_per_capita
COL,1985,1192.21849833568,pib_per_capita
COL,1984,1335.52821812362,pib_per_capita
COL,1983,1383.7924605368,pib_per_capita
COL,1982,1425.39936771371,pib_per_capita
COL,1981,1362.18332520058,pib_per_capita
COL,1980,1279.50116658241,pib_per_capita
COL,1979,1095.0313839164,pib_per_capita
COL,1978,932.392695058624,pib_per_capita
COL,1977,798.203021638873,pib_per_capita
COL,1976,643.007914496566,pib_per_capita
COL,1975,561.098036100584,pib_per_capita
COL,1974,541.749901587091,pib_per_capita
COL,1973,462.064375734059,pib_per_capita
COL,1972,397.41211740514,pib_per_capita
COL,1971,366.825167940364,pib_per_capita
COL,1970,345.879101568471,pib_per_capita
COL,1969,317.868798055367,pib_per_capita
COL,1968,301.526502784249,pib_per_capita
COL,1967,302.832507824134,pib_per_capita
COL,1966,290.253385958132,pib_per_capita
COL,1965,317.064563351518,pib_per_capita
COL,1964,338.675935298365,pib_per_capita
COL,1963,282.588330302742,pib_per_capita
COL,1962,298.544207818945,pib_per_capita
COL,1961,282.099440509948,pib_per_capita
COL,1960,258.304433616071,pib_per_capita
COL,2025,,crecimiento_pib
COL,2024,1.5983315366523,crecimiento_pib
COL,2023,0.712380031974334,crecimiento_pib
COL,2022,7.32827729427979,crecimiento_pib
COL,2021,10.8011981904878,crecimiento_pib
COL,2020,-7.18591413760859,crecimiento_pib
COL,2019,3.18685539245533,crecimiento_pib
COL,2018,2.56432428277704,crecimiento_pib
COL,2017,1.35936086788746,crecimiento_pib
COL,2016,2.08738250162794,crecimiento_pib
COL,2015,2.95590137527523,crecimiento_pib
COL,2014,4.49903000110972,crecimiento_pib
COL,2013,5.13399351995672,crecimiento_pib
COL,2012,3.91263576716115,crecimiento_pib
COL,2011,6.94789198173555,crecimiento_pib
COL,2010,4.49465897070922,crecimiento_pib
COL,2009,1.13964864548062,crecimiento_pib
COL,2008,3.28344618616541,crecimiento_pib
COL,2007,6.73819469090975,crecimiento_pib
COL,2006,6.71686869844402,crecimiento_pib
COL,2005,4.82876110773741,crecimiento_pib
COL,2004,5.33302206759905,crecimiento_pib
COL,2003,3.91827190322513,crecimiento_pib
COL,2002,2.50398046659659,crecimiento_pib
COL,2001,1.67789830787579,crecimiento_pib
COL,2000,2.92486148176778,crecimiento_pib
COL,1999,-4.20401524244947,crecimiento_pib
COL,1998,0.569784088434517,crecimiento_pib
COL,1997,3.43029367788374,crecimiento_pib
COL,1996,2.05585471287195,crecimiento_pib
COL,1995,5.20243759278655,crecimiento_pib
COL,1994,5.81466190724336,crecimiento_pib
COL,1993,5.38540993901029,crecimiento_pib
COL,1992,4.04492943933556,crecimiento_pib
COL,1991,2.00160759559029,crecimiento_pib
COL,1990,4.28199833053058,crecimiento_pib
COL,1989,3.41409610966596,crecimiento_pib
COL,1988,4.06417324490376,crecimiento_pib
COL,1987,5.36893214821323,crecimiento_pib
COL,1986,5.82407613745866,crecimiento_pib
COL,1985,3.1071061957296,crecimiento_pib
COL,1984,3.35068373940706,crecimiento_pib
COL,1983,1.57395603843689,crecimiento_pib
COL,1982,0.948420786604515,crecimiento_pib
COL,1981,2.27687274512178,crecimiento_pib
COL,1980,4.08735367550767,crecimiento_pib
COL,1979,5.37911898820207,crecimiento_pib
COL,1978,8.4699008376688,crecimiento_pib
COL,1977,4.15850545346419,crecimiento_pib
COL,1976,4.7283687345395,crecimiento_pib
COL,1975,2.32325528115796,crecimiento_pib
COL,1974,5.74575718912141,crecimiento_pib
COL,1973,6.72295496919133,crecimiento_pib
COL,1972,7.66914754440097,crecimiento_pib
COL,1971,5.9607279462907,crecimiento_pib
COL,1970,6.20779696127698,crecimiento_pib
COL,1969,6.10251730873333,crecimiento_pib
COL,1968,5.93311799878289,crecimiento_pib
COL,1967,4.13486416579858,crecimiento_pib
COL,1966,5.23673586229452,crecimiento_pib
COL,1965,3.60001138983772,crecimiento_pib
COL,1964,6.16694132350723,crecimiento_pib
COL,1963,3.28670755407101,crecimiento_pib
COL,1962,5.41188961342047,crecimiento_pib
COL,1961,5.08921698439107,crecimiento_pib
COL,1960,,crecimiento_pib
COL,2025,,inflacion
COL,2024,6.60908593728228,inflacion
COL,2023,11.7359044948689,inflacion
COL,2022,10.1772313546166,inflacion
COL,2021,3.49505757399448,inflacion
COL,2020,2.52663500084706,inflacion
COL,2019,3.52301932741446,inflacion
COL,2018,3.24056932930569,inflacion
COL,2017,4.3143132569501,inflacion
COL,2016,7.51346024627674,inflacion
COL,2015,4.98983115849529,inflacion
COL,2014,2.89883787761737,inflacion
COL,2013,2.01699224310383,inflacion
COL,2012,3.16930188840055,inflacion
COL,2011,3.4150334477625,inflacion
COL,2010,2.27200227892008,inflacion
COL,2009,4.20251661216481,inflacion
COL,2008,6.9968849555451,inflacion
COL,2007,5.54438485815155,inflacion
COL,2006,4.29342363628926,inflacion
COL,2005,5.05101962689695,inflacion
COL,2004,5.90402005546502,inflacion
COL,2003,7.1297886294186,inflacion
COL,2002,6.35150728778872,inflacion
COL,2001,7.96556090304834,inflacion
COL,2000,9.22534818585365,inflacion
COL,1999,10.873687085747,inflacion
COL,1998,18.6769799276671,inflacion
COL,1997,18.4700217119089,inflacion
COL,1996,20.7975755127401,inflacion
COL,1995,20.8917930194849,inflacion
COL,1994,22.8462417553044,inflacion
COL,1993,22.4424828533275,inflacion
COL,1992,27.010626623136,inflacion
COL,1991,30.3878204854435,inflacion
COL,1990,29.1520245976215,inflacion
COL,1989,25.8675480831987,inflacion
COL,1988,28.1083969771703,inflacion
COL,1987,23.302028364018,inflacion
COL,1986,18.8424631612405,inflacion
COL,1985,24.090174368125,inflacion
COL,1984,16.1616171361426,inflacion
COL,1983,19.5973170624764,inflacion
COL,1982,24.7209882528585,inflacion
COL,1981,27.4537624347993,inflacion
COL,1980,26.5526531495356,inflacion
COL,1979,24.1340757440455,inflacion
COL,1978,17.7631590853462,inflacion
COL,1977,33.8028183579819,inflacion
COL,1976,19.831224916793,inflacion
COL,1975,23.4375025650554,inflacion
COL,1974,23.8709573656696,inflacion
COL,1973,22.5296486781842,inflacion
COL,1972,12.4444589907728,inflacion
COL,1971,11.9402616979216,inflacion
COL,1970,6.9086227584824,inflacion
COL,1969,6.98166307955375,inflacion
COL,1968,7.4475387831777,inflacion
COL,1967,8.32819136425947,inflacion
COL,1966,16.7281682748597,inflacion
COL,1965,7.5906836693158,inflacion
COL,1964,17.0724352164553,inflacion
COL,1963,26.3554355250466,inflacion
COL,1962,4.6970939506247,inflacion
COL,1961,8.28319045648716,inflacion
COL,1960,5.81407628204986,inflacion
COL,2025,8.29,desempleo
COL,2024,9.619,desempleo
COL,2023,9.591,desempleo
COL,2022,10.541,desempleo
COL,2021,13.898,desempleo
COL,2020,15.983,desempleo
COL,2019,10.28,desempleo
COL,2018,9.36,desempleo
COL,2017,9.086,desempleo
COL,2016,8.922,desempleo
COL,2015,8.572,desempleo
COL,2014,8.799,desempleo
COL,2013,9.246,desempleo
COL,2012,9.959,desempleo
COL,2011,10.288,desempleo
COL,2010,11.153,desempleo
COL,2009,12.066,desempleo
COL,2008,11.273,desempleo
COL,2007,11.204,desempleo
COL,2006,11.088,desempleo
COL,2005,11.062,desempleo
COL,2004,13.717,desempleo
COL,2003,13.221,desempleo
COL,2002,14.481,desempleo
COL,2001,15.04,desempleo
COL,2000,20.52,desempleo
COL,1999,20.06,desempleo
COL,1998,15.0,desempleo
COL,1997,12.14,desempleo
COL,1996,11.81,desempleo
COL,1995,8.72,desempleo
COL,1994,8.25,desempleo
COL,1993,7.8,desempleo
COL,1992,9.44,desempleo
COL,1991,10.12,desempleo
COL,1990,,desempleo
COL,1989,,desempleo
COL,1988,,desempleo
COL,1987,,desempleo
COL,1986,,desempleo
COL,1985,,desempleo
COL,1984,,desempleo
COL,1983,,desempleo
COL,1982,,desempleo
COL,1981,,desempleo
COL,1980,,desempleo
COL,1979,,desempleo
COL,1978,,desempleo
COL,1977,,desempleo
COL,1976,,desempleo
COL,1975,,desempleo
COL,1974,,desempleo
COL,1973,,desempleo
COL,1972,,desempleo
COL,1971,,desempleo
COL,1970,,desempleo
COL,1969,,desempleo
COL,1968,,desempleo
COL,1967,,desempleo
COL,1966,,desempleo
COL,1965,,desempleo
COL,1964,,desempleo
COL,1963,,desempleo
COL,1962,,desempleo
COL,1961,,desempleo
COL,1960,,desempleo
COL,2025,,poblacion_urbana
COL,2024,78.5210811866115,poblacion_urbana
COL,2023,78.275571579544,poblacion_urbana
COL,2022,78.0464633137335,poblacion_urbana
COL,2021,77.8339570326128,poblacion_urbana
COL,2020,77.6382533537045,poblacion_urbana
COL,2019,77.4595528518377,poblacion_urbana
COL,2018,77.2804816598084,poblacion_urbana
COL,2017,77.2245191706503,poblacion_urbana
COL,2016,77.2036266362166,poblacion_urbana
COL,2015,77.1636280538646,poblacion_urbana
COL,2014,77.1058449419909,poblacion_urbana
COL,2013,77.0315988189922,poblacion_urbana
COL,2012,76.942211203265,poblacion_urbana
COL,2011,76.839003613206,poblacion_urbana
COL,2010,76.7232975672119,poblacion_urbana
COL,2009,76.5964145836792,poblacion_urbana
COL,2008,76.4596761810047,poblacion_urbana
COL,2007,76.3144038775849,poblacion_urbana
COL,2006,76.1619191918164,poblacion_urbana
COL,2005,76.004938901378,poblacion_urbana
COL,2004,75.8080569479496,poblacion_urbana
COL,2003,75.5341828570154,poblacion_urbana
COL,2002,75.192444355543,poblacion_urbana
COL,2001,74.7938371677676,poblacion_urbana
COL,2000,74.3493570179247,poblacion_urbana
COL,1999,73.8699996302493,poblacion_urbana
COL,1998,73.3667607289768,poblacion_urbana
COL,1997,72.8506360383423,poblacion_urbana
COL,1996,72.3326212825811,poblacion_urbana
COL,1995,71.8237121859285,poblacion_urbana
COL,1994,71.3349044726196,poblacion_urbana
COL,1993,70.8733475069429,poblacion_urbana
COL,1992,70.4190206034906,poblacion_urbana
COL,1991,69.9576034637361,poblacion_urbana
COL,1990,69.4907571843537,poblacion_urbana
COL,1989,69.018582293323,poblacion_urbana
COL,1988,68.5411793186232,poblacion_urbana
COL,1987,68.0586487882339,poblacion_urbana
COL,1986,67.5710912301344,poblacion_urbana
COL,1985,67.080718624805,poblacion_urbana
COL,1984,66.5991760816223,poblacion_urbana
COL,1983,66.1302774470225,poblacion_urbana
COL,1982,65.6670458622282,poblacion_urbana
COL,1981,65.2036146194454,poblacion_urbana
COL,1980,64.7341170108799,poblacion_urbana
COL,1979,64.2526863287378,poblacion_urbana
COL,1978,63.7534558652251,poblacion_urbana
COL,1977,63.2305589125476,poblacion_urbana
COL,1976,62.6781287629113,poblacion_urbana
COL,1975,62.0902987085223,poblacion_urbana
COL,1974,61.4612020415864,poblacion_urbana
COL,1973,60.7765931451242,poblacion_urbana
COL,1972,60.0015979704063,poblacion_urbana
COL,1971,59.1237918823351,poblacion_urbana
COL,1970,58.168585638785,poblacion_urbana
COL,1969,57.1565961691806,poblacion_urbana
COL,1968,56.1084404029467,poblacion_urbana
COL,1967,55.044735269508,poblacion_urbana
COL,1966,53.9860976982893,poblacion_urbana
COL,1965,52.9531446187154,poblacion_urbana
COL,1964,51.9658998362126,poblacion_urbana
COL,1963,51.0078643714204,poblacion_urbana
COL,1962,50.0509092076619,poblacion_urbana
COL,1961,49.0956195097112,poblacion_urbana
COL,1960,48.1420447606249,poblacion_urbana
ECU,2025,,pib_per_capita
ECU,2024,6874.705739766,pib_per_capita
ECU,2023,6737.84748379638,pib_per_capita
ECU,2022,6515.58528418336,pib_per_capita
ECU,2021,6061.32350181711,pib_per_capita
ECU,2020,5463.64515348598,pib_per_capita
ECU,2019,6205.05765246766,pib_per_capita
ECU,2018,6303.91886658338,pib_per_capita
ECU,2017,6233.32244797718,pib_per_capita
ECU,2016,5917.63771271481,pib_per_capita
ECU,2015,5976.1596805651,pib_per_capita
ECU,2014,6405.79979300441,pib_per_capita
ECU,2013,6109.29031510341,pib_per_capita
ECU,2012,5634.08393191094,pib_per_capita
ECU,2011,5153.6916424375,pib_per_capita
ECU,2010,4520.30959039763,pib_per_capita
ECU,2009,4053.36331139298,pib_per_capita
ECU,2008,4194.75750661981,pib_per_capita
ECU,2007,3478.92488770671,pib_per_capita
ECU,2006,3243.67010359339,pib_per_capita
ECU,2005,2909.02606014388,pib_per_capita
ECU,2004,2586.20914663347,pib_per_capita
ECU,2003,2315.62215223014,pib_per_capita
ECU,2002,2059.1585535974,pib_per_capita
ECU,2001,1791.30359685037,pib_per_capita
ECU,2000,1382.23421759909,pib_per_capita
ECU,1999,1575.30234730971,pib_per_capita
ECU,1998,2284.01572847769,pib_per_capita
ECU,1997,2340.76600026857,pib_per_capita
ECU,1996,2135.8479374308,pib_per_capita
ECU,1995,2108.00698245316,pib_per_capita
ECU,1994,1996.85894789444,pib_per_capita
ECU,1993,1697.88884141445,pib_per_capita
ECU,1992,1655.44613192632,pib_per_capita
ECU,1991,1587.36049996672,pib_per_capita
ECU,1990,1455.00748510871,pib_per_capita
ECU,1989,1356.28045636224,pib_per_capita
ECU,1988,1303.77906073184,pib_per_capita
ECU,1987,1426.01629151663,pib_per_capita
ECU,1986,1604.24698102055,pib_per_capita
ECU,1985,1841.77905481426,pib_per_capita
ECU,1984,1863.68213493779,pib_per_capita
ECU,1983,1940.23393200801,pib_per_capita
ECU,1982,2314.38354547989,pib_per_capita
ECU,1981,2600.57152797996,pib_per_capita
ECU,1980,2189.78417657382,pib_per_capita
ECU,1979,1783.29280581578,pib_per_capita
ECU,1978,1541.13760425322,pib_per_capita
ECU,1977,1464.94058354719,pib_per_capita
ECU,1976,1241.91098461141,pib_per_capita
ECU,1975,1086.17615086517,pib_per_capita
ECU,1974,953.846558260516,pib_per_capita
ECU,1973,578.954930783286,pib_per_capita
ECU,1972,487.972047217986,pib_per_capita
ECU,1971,434.415880347799,pib_per_capita
ECU,1970,465.040319805007,pib_per_capita
ECU,1969,520.843984636492,pib_per_capita
ECU,1968,445.227989157148,pib_per_capita
ECU,1967,453.645285895565,pib_per_capita
ECU,1966,444.623111980641,pib_per_capita
ECU,1965,450.049782719552,pib_per_capita
ECU,1964,435.763463220837,pib_per_capita
ECU,1963,364.743594141305,pib_per_capita
ECU,1962,312.43541024174,pib_per_capita
ECU,1961,371.395176462235,pib_per_capita
ECU,1960,450.776317102259,pib_per_capita
ECU,2025,,crecimiento_pib
ECU,2024,-2.00125476341026,crecimiento_pib
ECU,2023,1.98823813984235,crecimiento_pib
ECU,2022,5.86842354862311,crecimiento_pib
ECU,2021,9.42189269033631,crecimiento_pib
ECU,2020,-9.24509619165865,crecimiento_pib
ECU,2019,0.1654044646003,crecimiento_pib
ECU,2018,1.04429460679607,crecimiento_pib
ECU,2017,5.97039880954841,crecimiento_pib
ECU,2016,-0.687954245877947,crecimiento_pib
ECU,2015,0.119692109287612,crecimiento_pib
ECU,2014,4.22606520388456,crecimiento_pib
ECU,2013,7.21123653679159,crecimiento_pib
ECU,2012,5.783212336172,crecimiento_pib
ECU,2011,8.48147656332823,crecimiento_pib
ECU,2010,4.02913787986621,crecimiento_pib
ECU,2009,1.0910129698311,crecimiento_pib
ECU,2008,6.56492068224719,crecimiento_pib
ECU,2007,1.90242859700484,crecimiento_pib
ECU,2006,4.34113198577639,crecimiento_pib
ECU,2005,5.39862243994342,crecimiento_pib
ECU,2004,6.83239736646514,crecimiento_pib
ECU,2003,2.88450036512064,crecimiento_pib
ECU,2002,4.92809549611376,crecimiento_pib
ECU,2001,4.20627185748789,crecimiento_pib
ECU,2000,1.09180164720277,crecimiento_pib
ECU,1999,-4.73938585363382,crecimiento_pib
ECU,1998,3.26652934570988,crecimiento_pib
ECU,1997,4.32786475767577,crecimiento_pib
ECU,1996,1.73174762607862,crecimiento_pib
ECU,1995,2.25254865225104,crecimiento_pib
ECU,1994,4.25825042741626,crecimiento_pib
ECU,1993,1.97321813678619,crecimiento_pib
ECU,1992,2.11431064978969,crecimiento_pib
ECU,1991,4.29134246404705,crecimiento_pib
ECU,1990,3.67991405308877,crecimiento_pib
ECU,1989,1.00577794490313,crecimiento_pib
ECU,1988,5.89046729088525,crecimiento_pib
ECU,1987,-0.259098708877119,crecimiento_pib
ECU,1986,3.46478251574867,crecimiento_pib
ECU,1985,3.93500141252335,crecimiento_pib
ECU,1984,2.62527326806389,crecimiento_pib
ECU,1983,-0.336868770002951,crecimiento_pib
ECU,1982,0.614845351988635,crecimiento_pib
ECU,1981,5.61286412023385,crecimiento_pib
ECU,1980,3.70868296743329,crecimiento_pib
ECU,1979,3.73404840305636,crecimiento_pib
ECU,1978,5.70682494541619,crecimiento_pib
ECU,1977,1.6048421092884,crecimiento_pib
ECU,1976,7.39718761871015,crecimiento_pib
ECU,1975,10.9721540022298,crecimiento_pib
ECU,1974,11.208509630308,crecimiento_pib
ECU,1973,13.9506821300277,crecimiento_pib
ECU,1972,5.01764070581541,crecimiento_pib
ECU,1971,6.29260619739669,crecimiento_pib
ECU,1970,6.87192932488124,crecimiento_pib
ECU,1969,4.66923798208919,crecimiento_pib
ECU,1968,1.90943839737609,crecimiento_pib
ECU,1967,4.62107394346161,crecimiento_pib
ECU,1966,-0.33952563927852,crecimiento_pib
ECU,1965,3.27508248987445,crecimiento_pib
ECU,1964,7.40724535940373,crecimiento_pib
ECU,1963,2.10636824719379,crecimiento_pib
ECU,1962,4.91914694399127,crecimiento_pib
ECU,1961,5.12441487887448,crecimiento_pib
ECU,1960,,crecimiento_pib
ECU,2025,,inflacion
